id,wind,wind_category,path
AL052003,25,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.16.1200.43.GOE-12.022.hursat-b1.v06.h5
AL052003,30,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.16.1800.43.GOE-12.026.hursat-b1.v06.h5
AL052003,50,TS,hursat_hurdat/2003198N31306.DANNY.2003.07.17.1200.45.GOE-12.044.hursat-b1.v06.h5
AL052003,55,TS,hursat_hurdat/2003198N31306.DANNY.2003.07.17.1800.46.GOE-12.048.hursat-b1.v06.h5
AL052003,60,TS,hursat_hurdat/2003198N31306.DANNY.2003.07.18.1200.49.GOE-12.053.hursat-b1.v06.h5
AL052003,65,H1,hursat_hurdat/2003198N31306.DANNY.2003.07.18.1800.51.GOE-12.057.hursat-b1.v06.h5
AL052003,65,H1,hursat_hurdat/2003198N31306.DANNY.2003.07.19.1200.56.GOE-12.057.hursat-b1.v06.h5
AL052003,60,TS,hursat_hurdat/2003198N31306.DANNY.2003.07.19.1800.58.GOE-12.053.hursat-b1.v06.h5
AL052003,40,TS,hursat_hurdat/2003198N31306.DANNY.2003.07.20.1200.60.GOE-12.035.hursat-b1.v06.h5
AL052003,30,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.20.1800.60.GOE-12.026.hursat-b1.v06.h5
AL052003,25,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.21.1200.58.MET-7.022.hursat-b1.v06.h5
AL052003,25,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.21.1800.57.MET-7.022.hursat-b1.v06.h5
AL052003,25,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.22.1200.57.MET-7.022.hursat-b1.v06.h5
AL052003,25,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.22.1800.57.GOE-12.022.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.23.1200.56.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.23.1800.56.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.24.1200.56.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.24.1800.57.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.25.1200.57.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.25.1800.56.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.26.1200.53.GOE-12.018.hursat-b1.v06.h5
AL052003,20,TD,hursat_hurdat/2003198N31306.DANNY.2003.07.26.1800.52.GOE-12.018.hursat-b1.v06.h5
EP062003,25,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.17.1800.39.GOE-10.022.hursat-b1.v06.h5
EP062003,45,TS,hursat_hurdat/2003199N14255.FELICIA.2003.07.18.1200.34.GOE-10.040.hursat-b1.v06.h5
EP062003,40,TS,hursat_hurdat/2003199N14255.FELICIA.2003.07.18.1800.33.GOE-10.035.hursat-b1.v06.h5
EP062003,40,TS,hursat_hurdat/2003199N14255.FELICIA.2003.07.19.1200.29.GOE-10.035.hursat-b1.v06.h5
EP062003,35,TS,hursat_hurdat/2003199N14255.FELICIA.2003.07.19.1800.28.GOE-10.031.hursat-b1.v06.h5
EP062003,30,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.20.1200.24.GOE-10.026.hursat-b1.v06.h5
EP062003,30,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.20.1800.23.GOE-10.026.hursat-b1.v06.h5
EP062003,30,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.21.1200.22.GOE-10.026.hursat-b1.v06.h5
EP062003,30,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.21.1800.21.GOE-10.026.hursat-b1.v06.h5
EP062003,25,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.22.1200.20.GOE-10.022.hursat-b1.v06.h5
EP062003,25,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.22.1800.20.GOE-10.022.hursat-b1.v06.h5
EP062003,20,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.23.1200.21.GOE-10.018.hursat-b1.v06.h5
EP062003,20,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.23.1800.21.GOE-10.018.hursat-b1.v06.h5
EP062003,20,TD,hursat_hurdat/2003199N14255.FELICIA.2003.07.24.1200.24.GOE-10.018.hursat-b1.v06.h5
EP072003,25,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.07.1200.29.GOE-10.022.hursat-b1.v06.h5
EP072003,30,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.07.1800.29.GOE-10.026.hursat-b1.v06.h5
EP072003,45,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.08.1200.27.GOE-10.040.hursat-b1.v06.h5
EP072003,50,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.08.1800.26.GOE-10.044.hursat-b1.v06.h5
EP072003,50,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.09.1200.24.GOE-10.044.hursat-b1.v06.h5
EP072003,45,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.09.1800.23.GOE-10.040.hursat-b1.v06.h5
EP072003,40,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.10.1200.21.GOE-10.035.hursat-b1.v06.h5
EP072003,35,TS,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.10.1800.20.GOE-10.031.hursat-b1.v06.h5
EP072003,30,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.11.1200.19.GOE-10.026.hursat-b1.v06.h5
EP072003,30,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.11.1800.19.GOE-10.026.hursat-b1.v06.h5
EP072003,30,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.12.1200.20.GOE-10.026.hursat-b1.v06.h5
EP072003,25,TD,hursat_hurdat/2003219N16244.GUILLERMO.2003.08.12.1800.20.GOE-10.022.hursat-b1.v06.h5
EP082003,30,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.09.1200.31.GOE-10.026.hursat-b1.v06.h5
EP082003,30,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.09.1800.30.GOE-10.026.hursat-b1.v06.h5
EP082003,35,TS,hursat_hurdat/2003221N14249.HILDA.2003.08.10.1200.28.GOE-10.031.hursat-b1.v06.h5
EP082003,35,TS,hursat_hurdat/2003221N14249.HILDA.2003.08.10.1800.27.GOE-10.031.hursat-b1.v06.h5
EP082003,35,TS,hursat_hurdat/2003221N14249.HILDA.2003.08.11.1200.26.GOE-10.031.hursat-b1.v06.h5
EP082003,30,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.11.1800.26.GOE-10.026.hursat-b1.v06.h5
EP082003,30,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.12.1200.23.GOE-10.026.hursat-b1.v06.h5
EP082003,25,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.12.1800.23.GOE-10.022.hursat-b1.v06.h5
EP082003,25,TD,hursat_hurdat/2003221N14249.HILDA.2003.08.13.1200.22.GOE-10.022.hursat-b1.v06.h5
AL082003,35,TS,hursat_hurdat/2003227N26277.ERIKA.2003.08.14.1800.32.GOE-12.031.hursat-b1.v06.h5
AL082003,45,TS,hursat_hurdat/2003227N26277.ERIKA.2003.08.15.1200.35.GOE-12.040.hursat-b1.v06.h5
AL082003,50,TS,hursat_hurdat/2003227N26277.ERIKA.2003.08.15.1800.36.GOE-12.044.hursat-b1.v06.h5
AL082003,65,H1,hursat_hurdat/2003227N26277.ERIKA.2003.08.16.1200.39.GOE-12.057.hursat-b1.v06.h5
AL082003,35,TS,hursat_hurdat/2003227N26277.ERIKA.2003.08.16.1800.40.GOE-12.031.hursat-b1.v06.h5
EP092003,30,TD,hursat_hurdat/2003235N21253.IGNACIO.2003.08.22.1200.40.GOE-10.026.hursat-b1.v06.h5
EP092003,30,TD,hursat_hurdat/2003235N21253.IGNACIO.2003.08.22.1800.40.GOE-10.026.hursat-b1.v06.h5
EP092003,45,TS,hursat_hurdat/2003235N21253.IGNACIO.2003.08.23.1200.40.GOE-10.040.hursat-b1.v06.h5
EP092003,55,TS,hursat_hurdat/2003235N21253.IGNACIO.2003.08.23.1800.39.GOE-10.048.hursat-b1.v06.h5
EP092003,90,H2,hursat_hurdat/2003235N21253.IGNACIO.2003.08.24.1200.40.GOE-10.079.hursat-b1.v06.h5
EP092003,90,H2,hursat_hurdat/2003235N21253.IGNACIO.2003.08.24.1800.40.GOE-10.079.hursat-b1.v06.h5
EP092003,75,H1,hursat_hurdat/2003235N21253.IGNACIO.2003.08.25.1200.40.GOE-10.066.hursat-b1.v06.h5
EP092003,70,H1,hursat_hurdat/2003235N21253.IGNACIO.2003.08.25.1800.40.GOE-10.062.hursat-b1.v06.h5
EP092003,50,TS,hursat_hurdat/2003235N21253.IGNACIO.2003.08.26.1200.40.GOE-10.044.hursat-b1.v06.h5
EP092003,30,TD,hursat_hurdat/2003235N21253.IGNACIO.2003.08.26.1800.40.GOE-10.026.hursat-b1.v06.h5
EP092003,25,TD,hursat_hurdat/2003235N21253.IGNACIO.2003.08.27.1200.40.GOE-10.022.hursat-b1.v06.h5
EP092003,20,TD,hursat_hurdat/2003235N21253.IGNACIO.2003.08.27.1800.40.GOE-10.018.hursat-b1.v06.h5
EP102003,35,TS,hursat_hurdat/2003240N14230.JIMENA.2003.08.28.1200.18.GOE-10.031.hursat-b1.v06.h5
EP102003,40,TS,hursat_hurdat/2003240N14230.JIMENA.2003.08.28.1800.18.GOE-10.035.hursat-b1.v06.h5
EP102003,65,H1,hursat_hurdat/2003240N14230.JIMENA.2003.08.29.1200.20.GOE-10.057.hursat-b1.v06.h5
EP102003,75,H1,hursat_hurdat/2003240N14230.JIMENA.2003.08.29.1800.20.GOE-10.066.hursat-b1.v06.h5
EP102003,85,H2,hursat_hurdat/2003240N14230.JIMENA.2003.08.30.1200.22.GOE-10.075.hursat-b1.v06.h5
EP102003,90,H2,hursat_hurdat/2003240N14230.JIMENA.2003.08.30.1800.22.GOE-10.079.hursat-b1.v06.h5
EP102003,85,H2,hursat_hurdat/2003240N14230.JIMENA.2003.08.31.1200.26.GOE-10.075.hursat-b1.v06.h5
EP102003,75,H1,hursat_hurdat/2003240N14230.JIMENA.2003.08.31.1800.27.GOE-10.066.hursat-b1.v06.h5
EP102003,45,TS,hursat_hurdat/2003240N14230.JIMENA.2003.09.01.1200.30.GOE-10.040.hursat-b1.v06.h5
EP102003,40,TS,hursat_hurdat/2003240N14230.JIMENA.2003.09.01.1800.31.GOE-10.035.hursat-b1.v06.h5
EP102003,35,TS,hursat_hurdat/2003240N14230.JIMENA.2003.09.02.1200.35.GOE-10.031.hursat-b1.v06.h5
EP102003,35,TS,hursat_hurdat/2003240N14230.JIMENA.2003.09.02.1800.36.GOE-10.031.hursat-b1.v06.h5
EP102003,25,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.03.1200.40.GOE-10.022.hursat-b1.v06.h5
EP102003,25,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.03.1800.42.GOE-10.022.hursat-b1.v06.h5
EP102003,30,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.04.1200.40.GOE-9.026.hursat-b1.v06.h5
EP102003,30,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.04.1800.38.GOE-9.026.hursat-b1.v06.h5
EP102003,25,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.05.1200.32.GOE-9.022.hursat-b1.v06.h5
EP102003,25,TD,hursat_hurdat/2003240N14230.JIMENA.2003.09.05.1800.30.GOE-9.022.hursat-b1.v06.h5
AL102003,25,TD,hursat_hurdat/2003240N15329.FABIAN.2003.08.27.1800.53.GOE-12.022.hursat-b1.v06.h5
AL102003,35,TS,hursat_hurdat/2003240N15329.FABIAN.2003.08.28.1200.45.MET-7.031.hursat-b1.v06.h5
AL102003,40,TS,hursat_hurdat/2003240N15329.FABIAN.2003.08.28.1800.46.GOE-12.035.hursat-b1.v06.h5
AL102003,50,TS,hursat_hurdat/2003240N15329.FABIAN.2003.08.29.1200.41.GOE-12.044.hursat-b1.v06.h5
AL102003,60,TS,hursat_hurdat/2003240N15329.FABIAN.2003.08.29.1800.40.GOE-12.053.hursat-b1.v06.h5
AL102003,85,H2,hursat_hurdat/2003240N15329.FABIAN.2003.08.30.1200.37.GOE-12.075.hursat-b1.v06.h5
AL102003,100,H3,hursat_hurdat/2003240N15329.FABIAN.2003.08.30.1800.36.GOE-12.088.hursat-b1.v06.h5
AL102003,110,H3,hursat_hurdat/2003240N15329.FABIAN.2003.08.31.1200.33.GOE-12.097.hursat-b1.v06.h5
AL102003,115,H4,hursat_hurdat/2003240N15329.FABIAN.2003.08.31.1800.33.GOE-12.101.hursat-b1.v06.h5
AL102003,120,H4,hursat_hurdat/2003240N15329.FABIAN.2003.09.01.1200.31.GOE-12.106.hursat-b1.v06.h5
AL102003,125,H4,hursat_hurdat/2003240N15329.FABIAN.2003.09.01.1800.30.GOE-12.110.hursat-b1.v06.h5
AL102003,120,H4,hursat_hurdat/2003240N15329.FABIAN.2003.09.02.1200.29.GOE-12.106.hursat-b1.v06.h5
AL102003,120,H4,hursat_hurdat/2003240N15329.FABIAN.2003.09.02.1800.29.GOE-12.106.hursat-b1.v06.h5
AL102003,110,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.03.1200.30.GOE-12.097.hursat-b1.v06.h5
AL102003,110,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.03.1800.30.GOE-12.097.hursat-b1.v06.h5
AL102003,105,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.04.1200.32.GOE-12.092.hursat-b1.v06.h5
AL102003,110,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.04.1800.33.GOE-12.097.hursat-b1.v06.h5
AL102003,105,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.05.1200.37.GOE-12.092.hursat-b1.v06.h5
AL102003,105,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.05.1800.39.GOE-12.092.hursat-b1.v06.h5
AL102003,100,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.06.1200.44.GOE-12.088.hursat-b1.v06.h5
AL102003,100,H3,hursat_hurdat/2003240N15329.FABIAN.2003.09.06.1800.46.GOE-12.088.hursat-b1.v06.h5
AL102003,80,H1,hursat_hurdat/2003240N15329.FABIAN.2003.09.07.1200.52.GOE-12.070.hursat-b1.v06.h5
AL102003,75,H1,hursat_hurdat/2003240N15329.FABIAN.2003.09.07.1800.55.GOE-12.066.hursat-b1.v06.h5
AL102003,65,H1,hursat_hurdat/2003240N15329.FABIAN.2003.09.08.1200.65.GOE-12.057.hursat-b1.v06.h5
AL102003,65,H1,hursat_hurdat/2003240N15329.FABIAN.2003.09.08.1800.68.MET-7.057.hursat-b1.v06.h5
AL102003,50,TS,hursat_hurdat/2003240N15329.FABIAN.2003.09.09.1200.70.MET-7.044.hursat-b1.v06.h5
AL102003,40,TS,hursat_hurdat/2003240N15329.FABIAN.2003.09.09.1800.72.MET-7.035.hursat-b1.v06.h5
AL112003,30,TD,hursat_hurdat/2003243N24268.GRACE.2003.08.30.1200.35.GOE-12.026.hursat-b1.v06.h5
AL112003,35,TS,hursat_hurdat/2003243N24268.GRACE.2003.08.30.1800.36.GOE-12.031.hursat-b1.v06.h5
AL112003,35,TS,hursat_hurdat/2003243N24268.GRACE.2003.08.31.1200.41.GOE-12.031.hursat-b1.v06.h5
AL112003,30,TD,hursat_hurdat/2003243N24268.GRACE.2003.08.31.1800.42.GOE-12.026.hursat-b1.v06.h5
AL112003,20,TD,hursat_hurdat/2003243N24268.GRACE.2003.09.01.1200.45.GOE-12.018.hursat-b1.v06.h5
AL112003,20,TD,hursat_hurdat/2003243N24268.GRACE.2003.09.01.1800.45.GOE-12.018.hursat-b1.v06.h5
EP112003,30,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.03.1200.35.GOE-10.026.hursat-b1.v06.h5
EP112003,30,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.03.1800.35.GOE-10.026.hursat-b1.v06.h5
EP112003,30,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.04.1200.34.GOE-10.026.hursat-b1.v06.h5
EP112003,35,TS,hursat_hurdat/2003247N19249.KEVIN.2003.09.04.1800.34.GOE-10.031.hursat-b1.v06.h5
EP112003,30,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.05.1200.34.GOE-10.026.hursat-b1.v06.h5
EP112003,30,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.05.1800.33.GOE-10.026.hursat-b1.v06.h5
EP112003,25,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.06.1200.33.GOE-10.022.hursat-b1.v06.h5
EP112003,25,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.06.1800.33.GOE-10.022.hursat-b1.v06.h5
EP112003,20,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.07.1200.34.GOE-10.018.hursat-b1.v06.h5
EP112003,20,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.07.1800.35.GOE-10.018.hursat-b1.v06.h5
EP112003,20,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.08.1200.35.GOE-10.018.hursat-b1.v06.h5
EP112003,20,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.08.1800.35.GOE-10.018.hursat-b1.v06.h5
EP112003,15,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.09.1200.34.GOE-10.013.hursat-b1.v06.h5
EP112003,15,TD,hursat_hurdat/2003247N19249.KEVIN.2003.09.09.1800.34.GOE-10.013.hursat-b1.v06.h5
AL122003,25,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.03.1800.35.GOE-12.022.hursat-b1.v06.h5
AL122003,30,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.04.1200.35.GOE-12.026.hursat-b1.v06.h5
AL122003,30,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.04.1800.35.GOE-12.026.hursat-b1.v06.h5
AL122003,40,TS,hursat_hurdat/2003247N27272.HENRI.2003.09.05.1200.35.GOE-12.035.hursat-b1.v06.h5
AL122003,50,TS,hursat_hurdat/2003247N27272.HENRI.2003.09.05.1800.35.GOE-12.044.hursat-b1.v06.h5
AL122003,25,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.06.1200.34.GOE-12.022.hursat-b1.v06.h5
AL122003,25,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.06.1800.35.GOE-12.022.hursat-b1.v06.h5
AL122003,30,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.07.1200.36.GOE-12.026.hursat-b1.v06.h5
AL122003,30,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.07.1800.37.GOE-12.026.hursat-b1.v06.h5
AL122003,30,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.08.1200.38.GOE-12.026.hursat-b1.v06.h5
AL122003,25,TD,hursat_hurdat/2003247N27272.HENRI.2003.09.08.1800.38.GOE-12.022.hursat-b1.v06.h5
AL132003,40,TS,hursat_hurdat/2003249N14329.ISABEL.2003.09.06.1200.42.MET-7.035.hursat-b1.v06.h5
AL132003,45,TS,hursat_hurdat/2003249N14329.ISABEL.2003.09.06.1800.43.MET-7.040.hursat-b1.v06.h5
AL132003,65,H1,hursat_hurdat/2003249N14329.ISABEL.2003.09.07.1200.46.GOE-12.057.hursat-b1.v06.h5
AL132003,70,H1,hursat_hurdat/2003249N14329.ISABEL.2003.09.07.1800.45.GOE-12.062.hursat-b1.v06.h5
AL132003,110,H3,hursat_hurdat/2003249N14329.ISABEL.2003.09.08.1200.43.GOE-12.097.hursat-b1.v06.h5
AL132003,110,H3,hursat_hurdat/2003249N14329.ISABEL.2003.09.08.1800.42.GOE-12.097.hursat-b1.v06.h5
AL132003,115,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.09.1200.40.GOE-12.101.hursat-b1.v06.h5
AL132003,115,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.09.1800.39.GOE-12.101.hursat-b1.v06.h5
AL132003,115,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.10.1200.37.GOE-12.101.hursat-b1.v06.h5
AL132003,120,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.10.1800.37.GOE-12.106.hursat-b1.v06.h5
AL132003,135,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.11.1200.35.GOE-12.119.hursat-b1.v06.h5
AL132003,145,H5,hursat_hurdat/2003249N14329.ISABEL.2003.09.11.1800.34.GOE-12.128.hursat-b1.v06.h5
AL132003,140,H5,hursat_hurdat/2003249N14329.ISABEL.2003.09.12.1200.32.GOE-12.123.hursat-b1.v06.h5
AL132003,140,H5,hursat_hurdat/2003249N14329.ISABEL.2003.09.12.1800.32.GOE-12.123.hursat-b1.v06.h5
AL132003,135,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.13.1200.30.GOE-12.119.hursat-b1.v06.h5
AL132003,140,H5,hursat_hurdat/2003249N14329.ISABEL.2003.09.13.1800.30.GOE-12.123.hursat-b1.v06.h5
AL132003,135,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.14.1200.30.GOE-12.119.hursat-b1.v06.h5
AL132003,140,H5,hursat_hurdat/2003249N14329.ISABEL.2003.09.14.1800.30.GOE-12.123.hursat-b1.v06.h5
AL132003,120,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.15.1200.30.GOE-12.106.hursat-b1.v06.h5
AL132003,115,H4,hursat_hurdat/2003249N14329.ISABEL.2003.09.15.1800.30.GOE-12.101.hursat-b1.v06.h5
AL132003,95,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.16.1200.32.GOE-12.084.hursat-b1.v06.h5
AL132003,95,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.16.1800.32.GOE-12.084.hursat-b1.v06.h5
AL132003,90,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.17.1200.35.GOE-12.079.hursat-b1.v06.h5
AL132003,90,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.17.1800.36.GOE-12.079.hursat-b1.v06.h5
AL132003,90,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.18.1200.39.GOE-12.079.hursat-b1.v06.h5
AL132003,85,H2,hursat_hurdat/2003249N14329.ISABEL.2003.09.18.1800.41.GOE-12.075.hursat-b1.v06.h5
AL132003,35,TS,hursat_hurdat/2003249N14329.ISABEL.2003.09.19.1200.48.GOE-12.031.hursat-b1.v06.h5
AL132003,30,TD,hursat_hurdat/2003249N14329.ISABEL.2003.09.19.1800.51.GOE-12.026.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.13.1800.35.GOE-10.022.hursat-b1.v06.h5
EP122003,35,TS,hursat_hurdat/2003257N15252.LINDA.2003.09.14.1200.35.GOE-10.031.hursat-b1.v06.h5
EP122003,40,TS,hursat_hurdat/2003257N15252.LINDA.2003.09.14.1800.35.GOE-10.035.hursat-b1.v06.h5
EP122003,65,H1,hursat_hurdat/2003257N15252.LINDA.2003.09.15.1200.34.GOE-10.057.hursat-b1.v06.h5
EP122003,65,H1,hursat_hurdat/2003257N15252.LINDA.2003.09.15.1800.34.GOE-10.057.hursat-b1.v06.h5
EP122003,45,TS,hursat_hurdat/2003257N15252.LINDA.2003.09.16.1200.33.GOE-10.040.hursat-b1.v06.h5
EP122003,40,TS,hursat_hurdat/2003257N15252.LINDA.2003.09.16.1800.33.GOE-10.035.hursat-b1.v06.h5
EP122003,30,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.17.1200.32.GOE-10.026.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.17.1800.31.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.18.1200.30.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.18.1800.30.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.19.1200.29.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.19.1800.28.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.20.1200.27.GOE-10.022.hursat-b1.v06.h5
EP122003,25,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.20.1800.27.GOE-10.022.hursat-b1.v06.h5
EP122003,20,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.21.1200.26.GOE-10.018.hursat-b1.v06.h5
EP122003,20,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.21.1800.26.GOE-10.018.hursat-b1.v06.h5
EP122003,20,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.22.1200.25.GOE-10.018.hursat-b1.v06.h5
EP122003,20,TD,hursat_hurdat/2003257N15252.LINDA.2003.09.22.1800.25.GOE-10.018.hursat-b1.v06.h5
EP132003,25,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.18.1800.39.GOE-10.022.hursat-b1.v06.h5
EP132003,35,TS,hursat_hurdat/2003262N17254.MARTY.2003.09.19.1200.38.GOE-10.031.hursat-b1.v06.h5
EP132003,40,TS,hursat_hurdat/2003262N17254.MARTY.2003.09.19.1800.38.GOE-10.035.hursat-b1.v06.h5
EP132003,45,TS,hursat_hurdat/2003262N17254.MARTY.2003.09.20.1200.38.GOE-10.040.hursat-b1.v06.h5
EP132003,55,TS,hursat_hurdat/2003262N17254.MARTY.2003.09.20.1800.37.GOE-10.048.hursat-b1.v06.h5
EP132003,65,H1,hursat_hurdat/2003262N17254.MARTY.2003.09.21.1200.37.GOE-10.057.hursat-b1.v06.h5
EP132003,65,H1,hursat_hurdat/2003262N17254.MARTY.2003.09.21.1800.38.GOE-10.057.hursat-b1.v06.h5
EP132003,80,H1,hursat_hurdat/2003262N17254.MARTY.2003.09.22.1200.40.GOE-10.070.hursat-b1.v06.h5
EP132003,70,H1,hursat_hurdat/2003262N17254.MARTY.2003.09.22.1800.40.GOE-10.062.hursat-b1.v06.h5
EP132003,35,TS,hursat_hurdat/2003262N17254.MARTY.2003.09.23.1200.42.GOE-10.031.hursat-b1.v06.h5
EP132003,30,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.23.1800.42.GOE-10.026.hursat-b1.v06.h5
EP132003,25,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.24.1200.43.GOE-10.022.hursat-b1.v06.h5
EP132003,20,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.24.1800.44.GOE-10.018.hursat-b1.v06.h5
EP132003,20,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.25.1200.42.GOE-10.018.hursat-b1.v06.h5
EP132003,20,TD,hursat_hurdat/2003262N17254.MARTY.2003.09.25.1800.42.GOE-10.018.hursat-b1.v06.h5
AL152003,25,TD,hursat_hurdat/2003268N28298.JUAN.2003.09.24.1200.36.GOE-12.022.hursat-b1.v06.h5
AL152003,30,TD,hursat_hurdat/2003268N28298.JUAN.2003.09.24.1800.36.GOE-12.026.hursat-b1.v06.h5
AL152003,45,TS,hursat_hurdat/2003268N28298.JUAN.2003.09.25.1200.37.GOE-12.040.hursat-b1.v06.h5
AL152003,50,TS,hursat_hurdat/2003268N28298.JUAN.2003.09.25.1800.39.GOE-12.044.hursat-b1.v06.h5
